Category 1,Category 2,Category 3,Name,PLU,Base Price,GTINs,Description,Image Links,Weight Unit,Weight,Dimension Unit,Height,Width,Length,Manufacturer Name,Manufacturer Brand,Manufacturer Address,Tax Rate,Program Eligibility,Price Unit,Sell Unit,Volume Unit,Volume,Allergens,Energy,Energy Unit,Product Traits,Wine variety,Wine vintage,Alcohol percentage,Wine styles,Country origin,Package type,Region origin,Grape variety,Tasting notes,Package Dimension Height,Package Dimension Width,Package Dimension Length,Package Dimension Unit,Package Volume,Package Volume Unit,Package Weight,Package Weight Unit,Package Count,Storage Instructions,Net Quantity Unit,Net Quantity,Serving Size Unit,Serving Size,Servings,Conversion Rate,Minimum Quantity,Maximum Quantity,Ingredients,Additives,Instruction For Use,Deposit,Added Sugar,Calcium,Carbohydrates,Chloride,Cholesterol,Fat,Fiber,Fluoride,Magnesium,Monounsaturated Fat,Polyols,Polyunsaturated Fat,Potassium,Protein,Salt,Saturated Fat,Sodium,Starch,Sugar,Trans Fat,Vitamin C,In-store price
Home Baking,Sugar,,Tate & Lyle Black Treacle 454g,32910057,2.22,5010115902064,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010115002078,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
Home Baking,Sugar,,White Icing 1kg,32910008,3.44,5051413363898,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413363898,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
Home Baking,Sugar,,Gem Brown Sugar Soft Light Sugar 500g,33720001,1.88,5099809128034,,https://asdagroceries.scene7.com/is/image/asdagroceries/5099809128027,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
Home Baking,Sugar,,Billington's Dark Brown Soft Natural Unrefined Cane Sugar 500g,33720004,2.72,5010067338171,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010067338171,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.72
Ice Cream & Ice Lollies,Ice Cream Tubs,,Mackie's of Scotland Traditional Real Dairy Ice Cream 1 Litre,38890001,4.02,5012262004011,,https://asdagroceries.scene7.com/is/image/asdagroceries/5012262004011,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.02
Ice Cream & Ice Lollies,Ice Cream Tubs,,Soft Scoop Vanilla Flavour Ice Cream 2 Litres,38890019,2.32,20403676,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000020403676,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
Ice Cream & Ice Lollies,Ice Cream Tubs,,Soft Scoop Neapolitan Ice Cream 2 Litres,38890020,2.32,20403782,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000020403782,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.32
Ice Cream & Ice Lollies,Ice Cream Tubs,,Kelly's Cornish Dairy Vanilla Ice Cream 2 ltr,38890003,5.93,5026646020702,,https://asdagroceries.scene7.com/is/image/asdagroceries/5026646020702,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.93
Ice Cream & Ice Lollies,Ice Cream Tubs,,Heartbrand Wall's Soft Scoop Ice Cream Dessert Vanilla 1.8 L,38890002,3.44,8712566291144,,https://asdagroceries.scene7.com/is/image/asdagroceries/8712566291144,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
Ice Cream & Ice Lollies,Ice Cubes,,Ice Club Ice Cubes 1.8kg,38910000,1.46,5060282180369,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060282180369,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46
Ice Cream & Ice Lollies,Ice Cubes,,Ice Club Crushed Ice 1.8kg,38910001,1.46,5060282180383,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060282180383,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.46
Ice Cream & Ice Lollies,Ice Cubes,,Ice Club Classic Ice Cubes 1kg,38910002,1.63,5060282180420,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060282180420,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.63
Ice Cream & Ice Lollies,Single Serves,,Cadbury Flake 99 Cones 4 x 125ml (500ml),38890014,6.23,5010693308449,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010693308449,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.23
Ice Cream & Ice Lollies,Single Serves,,Rowntree's Fruit Pastilles Lollies 4 x 65ml (260ml),38890171,2.98,5010238297115,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010238000272,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
Ice Cream & Ice Lollies,Single Serves,,Kulfi Ice Original Malai Flavoured Kulfi Milk Lollies 5 x 70ml,38090000,3.28,5060029910587,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060029910587,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
Ice Cream & Ice Lollies,Single Serves,,Cadbury Dairy Milk Caramel 4 x 100ml (400ml),38890013,3.48,5010693602554,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010693502854,,,,,,,,,,20,,,,,,,,,HFSS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
Ice Cream & Ice Lollies,Single Serves,,Orange Juice Lollies 6 x 73ml (438ml),38890122,1.76,5052449341782,,https://asdagroceries.scene7.com/is/image/asdagroceries/5052449341782,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
Ice Cream & Ice Lollies,Toppings & Sauces,,Askeys Treat! Strawberry Flavour Sauce 325g,32900003,2.03,5010067306101,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010067306101,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
Ice Cream & Ice Lollies,Toppings & Sauces,,21 Cones Ice Cream,32890003,1.62,5052449930450,,https://asdagroceries.scene7.com/is/image/asdagroceries/5052449930450,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
Ice Cream & Ice Lollies,Toppings & Sauces,,Askeys Treat! Chocolate Flavour Sauce 325g,32900040,2.03,5010067306774,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010067306774,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.03
Laundry & Household,Batteries,,Energizer CR2016 Lithium 3V Batteries 2 Pack,14120004,5.63,7638900248340,,https://asdagroceries.scene7.com/is/image/asdagroceries/7638900248340,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63
Laundry & Household,Batteries,,Energizer CR2032 Lithium 3V Batteries 2 Pack,14120002,5.63,7638900248357,,https://asdagroceries.scene7.com/is/image/asdagroceries/7638900248357,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63
Laundry & Household,Batteries,,Long Life Alkaline C 4 Pack,14120000,5.02,5054070155387,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070155387,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02
Laundry & Household,Batteries,,Long Life Alkaline D 4 Pack,14120078,5.02,5054070155394,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070155394,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02
Laundry & Household,Batteries,,Long Life Alkaline 9V 2 Pack,14120001,4.38,5054070155400,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070155400,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.38
Laundry & Household,Cleaning,,Domestos Extended Germ-Kill Original Bleach 750ml,14980002,1.48,5000186481001,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000186481001,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48
Laundry & Household,Cleaning,,Cif Cream Lemon with Microparticles 500ml,15000005,1.82,5000186735012,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000186735012,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82
Laundry & Household,Cleaning,,Blue Toilet in-Cistern Blocks 2 x 45g,14980000,1.32,21094934,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000021094934,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.32
Laundry & Household,Cleaning,,Mr Muscle Oven Cleaner 300ml,15000031,4.36,5000204890938,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000204205619,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.36
Laundry & Household,Cleaning,,"Marigold Extra-Life Kitchen Gloves M 7,5 1 Pair",14990005,3.38,5010232991477,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010232991477,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38
Laundry & Household,Kitchen Accessories,,Greaseproof Baking Paper 10 Meters,15010000,1.82,5051413622452,,https://asdagroceries.scene7.com/is/image/asdagroceries/5051413622452,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.82
Laundry & Household,Kitchen Accessories,,George Home Ceramic Roasting Dish 26cm,15340004,5.02,5054781478836,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781478836,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02
Laundry & Household,Kitchen Accessories,,Non-Stick Strong Kitchen Foil 10 Metres,15010012,3.82,5054781896630,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781896630,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.82
Laundry & Household,Kitchen Accessories,,George Home Non-Stick Grey Oven Tray 40cm,15340027,2.52,5054781848004,,https://asdagroceries.scene7.com/is/image/asdagroceries/5038135561528,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
Laundry & Household,Kitchen Accessories,,George Home Non-Stick Roaster Grey 38cm,15340017,3.13,5054781848028,,https://asdagroceries.scene7.com/is/image/asdagroceries/5038135560002,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
Laundry & Household,"Kitchen Roll, Toilet Roll & Tissues",,Kleenex Aloe Vera & Vitamin E,11290004,2.52,5029053002033,,https://asdagroceries.scene7.com/is/image/asdagroceries/5029053002033,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.52
Laundry & Household,"Kitchen Roll, Toilet Roll & Tissues",,Regina Blitz Household Towel,11310004,3.28,8004260452816,,https://asdagroceries.scene7.com/is/image/asdagroceries/8004260452816,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28
Laundry & Household,"Kitchen Roll, Toilet Roll & Tissues",,Kleenex Extra Large Tissues Even Bigger Tissues for When You Need a Little Extra Compact Twin Pack,11290001,3.12,5029053565873,,https://asdagroceries.scene7.com/is/image/asdagroceries/0400004103378,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.12
Laundry & Household,"Kitchen Roll, Toilet Roll & Tissues",,Plenty Original Kitchen Roll 2 Rolls,11310000,4.06,7322540910728,,https://asdagroceries.scene7.com/is/image/asdagroceries/7322540910728,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.06
Laundry & Household,"Kitchen Roll, Toilet Roll & Tissues",,Shades Power Towels 3 Rolls,11310003,5.73,5054781660132,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781660132,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73
Laundry & Household,Laundry,,Comfort Vaporesse Ironing Water Fresh Sky 1 L,36100000,1.73,5000186802585,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000186696108,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73
Laundry & Household,Laundry,,Vanish Laundry Powder,36110004,4.98,5011417559895,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011417559895,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98
Laundry & Household,Laundry,,Vanish Pre-Treat Gel,36110005,4.98,5011417559925,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011417559925,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98
Laundry & Household,Laundry,,Vanish Whitener Powder,36110007,4.98,5011417562505,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011417562505,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.98
Laundry & Household,Laundry,,Vanish Degreaser Pre-treat ,36110006,6.73,5011417561805,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011417561805,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.73
Laundry & Household,Other,,Haber Compact Sewing Kit 30 Pieces,14090020,3.13,5060161711479,,https://asdagroceries.scene7.com/is/image/asdagroceries/5055939209166,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
Laundry & Household,Other,,Bull Brand Flint Disposable Lighter 6 Pack,37370020,1.76,5038539164004,,https://asdagroceries.scene7.com/is/image/asdagroceries/5038539162000,,,,,,,,,,20,,,,,,,,,ALCOHOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76
Laundry & Household,Other,,Status 10 Mixed Fuses,14100121,2.82,5022822185173,,https://asdagroceries.scene7.com/is/image/asdagroceries/5022822185173,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
Laundry & Household,Other,,6 Plastic Tubs,15010001,3.13,5054070393277,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070393277,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13
Laundry & Household,Other,,Homefire Brazier 10kg,13340037,8.76,5017974002034,,https://asdagroceries.scene7.com/is/image/asdagroceries/5017974002034,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.76
Laundry & Household,Stationery,,Blu Tack Handy,12100000,1.38,5000399001003,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000399001003,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.38
Laundry & Household,Stationery,,Sellotape Original Golden 24mm x 50m,12100018,1.88,5010305049890,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010305049890,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
Laundry & Household,Stationery,,Pritt Glue Stick 1 x 43g,12100010,2.94,96010242,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000096010242,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.94
Laundry & Household,Stationery,,Helix 30cm Plastic Folding Ruler,12100001,1.88,79252341254,,https://asdagroceries.scene7.com/is/image/asdagroceries/0079252341254,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.88
Laundry & Household,Stationery,,Vileda SuperMocio Compact 3Action Mop XL,15320004,9.38,4023103124264,,https://asdagroceries.scene7.com/is/image/asdagroceries/4023103124264,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.38
"Meat, Fish & Poultry",Bacon & Sausages,,8 Flavourful Pork Sausages 454g,30100009,2.24,20335045,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000020335045,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24
"Meat, Fish & Poultry",Bacon & Sausages,,Hall's Wee Willie Winkie's 20 Mini Skinless Sausages 205g,30130013,1.57,50339518,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000050339518,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.57
"Meat, Fish & Poultry",Bacon & Sausages,,Malcolm Allan Link Sausages 300g,30130018,3.56,5032992917054,,https://asdagroceries.scene7.com/is/image/asdagroceries/5032992121215,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
"Meat, Fish & Poultry",Bacon & Sausages,,Simon Howie The Scottish Butcher Smoked Back Bacon 8 Rashers 220g,30130003,3.76,5060004210916,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060004210916,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
"Meat, Fish & Poultry",Bacon & Sausages,,Simon Howie The Scottish Butcher Unsmoked Back Bacon 8 Rashers 220g,30130004,3.76,5060004210909,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060004210909,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.76
"Meat, Fish & Poultry",Fish,,Flavoursome 2 Salmon Fillets 240g,42890027,4.87,5054070136010,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070136010,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87
"Meat, Fish & Poultry",Fish,,Flaky 2 Cod Fillets 260g,42890026,6.43,5054070265802,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054070265802,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43
"Meat, Fish & Poultry",Fish,,16 Tasty Seafood Sticks 250g,42890024,1.24,5054781380351,,https://asdagroceries.scene7.com/is/image/asdagroceries/5054781380351,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.24
"Meat, Fish & Poultry",Fish,,Succulent Cooked & Peeled Cold Water Prawns 150g,42890025,3.48,5057172032709,,https://asdagroceries.scene7.com/is/image/asdagroceries/5057172032709,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48
"Meat, Fish & Poultry",Fish,,Sweet Honey Roasted Mackerel Fillets 225g,42890031,3.84,5057172581245,,https://asdagroceries.scene7.com/is/image/asdagroceries/5057172581245,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84
"Meat, Fish & Poultry",Meat & Poultry,,Malcolm Allan Lorne Sausage 300g,30130008,3.56,5032992917078,,https://asdagroceries.scene7.com/is/image/asdagroceries/5032992087092,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
"Meat, Fish & Poultry",Meat & Poultry,,Edwards 6 Traditional Pork Sausages 400g,30130000,2.82,5060059531028,,https://asdagroceries.scene7.com/is/image/asdagroceries/5015715913878,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.82
"Meat, Fish & Poultry",Meat & Poultry,,The Bury Black Pudding Company 4 Traditional Black Pudding Slices 230g,30090000,1.62,5060051271069,,https://asdagroceries.scene7.com/is/image/asdagroceries/5060051271069,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62
"Meat, Fish & Poultry",Meat & Poultry,,Lean Diced Pork 600g,28910006,6.12,5052449274547,,https://asdagroceries.scene7.com/is/image/asdagroceries/5052449274547,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.12
"Meat, Fish & Poultry",Meat & Poultry,,Malcolm Allan Black Pudding 200g,30090001,2.12,5032992130224,,https://asdagroceries.scene7.com/is/image/asdagroceries/5032992130224,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.12
"Milk, Eggs, Dairy & Cheese",Butter & Spreads,,Clover Spread 500g,45700000,2.98,5000295008069,,https://asdagroceries.scene7.com/is/image/asdagroceries/5000295008069,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.98
"Milk, Eggs, Dairy & Cheese",Butter & Spreads,,Ballyrashane Butter 250g,45700018,3.56,5012006025081,,https://asdagroceries.scene7.com/is/image/asdagroceries/5012006025081,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.56
"Milk, Eggs, Dairy & Cheese",Butter & Spreads,,Golden Cow Butter 250g,45700001,3.72,5011255022506,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011255000030,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
"Milk, Eggs, Dairy & Cheese",Butter & Spreads,,Golden Cow Easispread 500g,45700002,3.44,5011255505009,,https://asdagroceries.scene7.com/is/image/asdagroceries/5011069074159,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.44
"Milk, Eggs, Dairy & Cheese",Butter & Spreads,,Dromona Butter 250g,45700003,3.38,5010386074002,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010386074002,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.38
"Milk, Eggs, Dairy & Cheese",Cheese,,Babybel Mini Original Cheese 6 x 20g (120g),39290001,3.07,3073780828628,,https://asdagroceries.scene7.com/is/image/asdagroceries/3073780828628,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07
"Milk, Eggs, Dairy & Cheese",Cheese,,Mini Babybel Light Cheese Snacks 6 x 20g,39290000,3.07,3073780828642,,https://asdagroceries.scene7.com/is/image/asdagroceries/3073780828642,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.07
"Milk, Eggs, Dairy & Cheese",Cheese,,Longley Farm Yorkshire Cottage Cheese Natural 250g,39290067,2.22,5010578008020,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010578008020,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Milk, Eggs, Dairy & Cheese",Cheese,,Longley Farm Yorkshire Chive Cottage Cheese 250g,39290089,2.22,5010578008037,,https://asdagroceries.scene7.com/is/image/asdagroceries/5010578008037,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.22
"Milk, Eggs, Dairy & Cheese",Cheese,,Chosen by You Greek Feta 200g,39290082,2.56,27347652,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000027347652,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.56
"Milk, Eggs, Dairy & Cheese",Cream,,Rodda's Classic Cornish Clotted Cream 227g,45750009,3.72,50849871,,https://asdagroceries.scene7.com/is/image/asdagroceries/0000050849871,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.72
